transcript	status	logFC_cat	logFC	avetpm	length	eff_length	tpm1	tpm2	isopct1	isopct2	gene	avetpm_cat
ENST00000344463	0	[ 0.00, 1.51)	0	0	3663	3517.55	0	0	0	0	ENSG00000008130	[   0.000,   0.192)
ENST00000378625	0	[ 0.00, 1.51)	0	2.77162	3653	3507.55	2.77162	2.77162	0.0586278140264531	0.0868332149086917	ENSG00000008130	[   2.459,3242.300]
ENST00000400922	0	[ 0.00, 1.51)	0	0	663	517.552	0	0	0	0	ENSG00000008130	[   0.000,   0.192)
ENST00000460602	0	[ 0.00, 1.51)	0	0.826863	974	828.552	0.826863	0.826863	0.0174905543290044	0.0259051286175759	ENSG00000008130	[   0.617,   2.459)
ENST00000464373	0	[ 0.00, 1.51)	0	0.446435	722	576.552	0.446435	0.446435	0.00944339705836283	0.0139865444389064	ENSG00000008130	[   0.192,   0.617)
ENST00000469045	0	[ 0.00, 1.51)	0	0.74484	890	744.552	0.74484	0.74484	0.0157555296178637	0.0233353965524098	ENSG00000008130	[   0.617,   2.459)
ENST00000477235	0	[ 0.00, 1.51)	0	2.00026	1004	858.552	2.00026	2.00026	0.0423113093730573	0.0626669624455227	ENSG00000008130	[   0.617,   2.459)
ENST00000480499	1	[ 2.40, 3.38)	2.95789531658631	0.16480345	549	403.68	0.292023	0.0375839	0.00617713472101042	0.00117748135235234	ENSG00000008130	[   0.000,   0.192)
ENST00000480542	0	[ 0.00, 1.51)	0	0.844071	341	197.992	0.844071	0.844071	0.017854553514956	0.0264442450773174	ENSG00000008130	[   0.617,   2.459)
ENST00000489538	0	[ 0.00, 1.51)	0	0.598052	475	329.787	0.598052	0.598052	0.0126505370267744	0.0187366153522391	ENSG00000008130	[   0.192,   0.617)
ENST00000492768	0	[ 0.00, 1.51)	0	0.519805	859	713.552	0.519805	0.519805	0.0109953856841921	0.0162851831331902	ENSG00000008130	[   0.192,   0.617)
ENST00000492845	0	[ 0.00, 1.51)	0	1.94727	937	791.552	1.94727	1.94727	0.0411904169472335	0.0610068170944243	ENSG00000008130	[   0.617,   2.459)
ENST00000497186	0	[ 0.00, 1.51)	0	0.756498	683	537.552	0.756498	0.756498	0.0160021301821259	0.0237006347955331	ENSG00000008130	[   0.617,   2.459)
ENST00000497615	0	[ 0.00, 1.51)	0	0.421624	534	388.68	0.421624	0.421624	0.00891857233714913	0.0132092304871022	ENSG00000008130	[   0.192,   0.617)
ENST00000497747	0	[ 0.00, 1.51)	0	0.94896	467	321.787	0.94896	0.94896	0.0200732605474571	0.0297303553949503	ENSG00000008130	[   0.617,   2.459)
ENST00000498806	0	[ 0.00, 1.51)	0	1.03619	269	130.938	1.03619	1.03619	0.0219184284339377	0.0324632196896534	ENSG00000008130	[   0.617,   2.459)
ENST00000261443	0	[ 0.00, 1.51)	0	47.3752	3228	3082.55	47.3752	47.3752	0.145289995243172	0.145289995243172	ENSG00000009307	[   2.459,3242.300]
ENST00000339438	0	[ 0.00, 1.51)	0	125.604	4006	3860.55	125.604	125.604	0.385201636352424	0.385201636352424	ENSG00000009307	[   2.459,3242.300]
ENST00000358528	0	[ 0.00, 1.51)	0	1.76096e-07	4076	3930.55	1.76096e-07	1.76096e-07	5.40050216196272e-10	5.40050216196272e-10	ENSG00000009307	[   0.000,   0.192)
ENST00000369530	0	[ 0.00, 1.51)	0	2.31238	3774	3628.55	2.31238	2.31238	0.0070915938972375	0.0070915938972375	ENSG00000009307	[   0.617,   2.459)
ENST00000438362	0	[ 0.00, 1.51)	0	0	4167	4021.55	0	0	0	0	ENSG00000009307	[   0.000,   0.192)
ENST00000483030	0	[ 0.00, 1.51)	0	5.61514	873	727.552	5.61514	5.61514	0.0172204795734845	0.0172204795734845	ENSG00000009307	[   2.459,3242.300]
ENST00000483407	0	[ 0.00, 1.51)	0	2.6392	741	595.552	2.6392	2.6392	0.00809388362362121	0.00809388362362121	ENSG00000009307	[   2.459,3242.300]
ENST00000524652	0	[ 0.00, 1.51)	0	3.54529	562	416.639	3.54529	3.54529	0.0108726753076645	0.0108726753076645	ENSG00000009307	[   2.459,3242.300]
ENST00000525132	0	[ 0.00, 1.51)	0	6.04829	521	375.719	6.04829	6.04829	0.0185488615421006	0.0185488615421006	ENSG00000009307	[   2.459,3242.300]
ENST00000525878	0	[ 0.00, 1.51)	0	0.512123	626	480.552	0.512123	0.512123	0.00157057591807357	0.00157057591807357	ENSG00000009307	[   0.192,   0.617)
ENST00000525970	0	[ 0.00, 1.51)	0	93.2441	503	357.719	93.2441	93.2441	0.28596047817115	0.28596047817115	ENSG00000009307	[   2.459,3242.300]
ENST00000529046	0	[ 0.00, 1.51)	0	0	571	425.596	0	0	0	0	ENSG00000009307	[   0.000,   0.192)
ENST00000530784	0	[ 0.00, 1.51)	0	0.482892	545	399.68	0.482892	0.482892	0.00148093045270449	0.00148093045270449	ENSG00000009307	[   0.192,   0.617)
ENST00000530886	0	[ 0.00, 1.51)	0	4.332	3459	3313.55	4.332	4.332	0.013285353083331	0.013285353083331	ENSG00000009307	[   2.459,3242.300]
ENST00000533818	0	[ 0.00, 1.51)	0	1.65218	552	406.68	1.65218	1.65218	0.00506689627359597	0.00506689627359597	ENSG00000009307	[   0.617,   2.459)
ENST00000534389	0	[ 0.00, 1.51)	0	0.238886	601	455.552	0.238886	0.238886	0.000732614232840397	0.000732614232840397	ENSG00000009307	[   0.192,   0.617)
ENST00000534699	0	[ 0.00, 1.51)	0	32.4717	2667	2521.55	32.4717	32.4717	0.0995840257885499	0.0995840257885499	ENSG00000009307	[   2.459,3242.300]
ENST00000375375	0	[ 0.00, 1.51)	0	0	2260	2114.55	0	0	0	0	ENSG00000009709	[   0.000,   0.192)
ENST00000400661	0	[ 0.00, 1.51)	0	0	1700	1554.55	0	0	0	0	ENSG00000009709	[   0.000,   0.192)
ENST00000420770	0	[ 0.00, 1.51)	0	0.0150752	5538	5392.55	0.0150752	0.0150752	1	1	ENSG00000009709	[   0.000,   0.192)
ENST00000400897	0	[ 0.00, 1.51)	0	1.18148	2439	2293.55	1.18148	1.18148	0.978015430306757	0.978015430306757	ENSG00000009724	[   0.617,   2.459)
ENST00000400898	0	[ 0.00, 1.51)	0	0	726	580.552	0	0	0	0	ENSG00000009724	[   0.000,   0.192)
ENST00000478645	0	[ 0.00, 1.51)	0	0	443	297.943	0	0	0	0	ENSG00000009724	[   0.000,   0.192)
ENST00000480221	0	[ 0.00, 1.51)	0	0.0265582	2190	2044.55	0.0265582	0.0265582	0.0219845696932431	0.0219845696932431	ENSG00000009724	[   0.000,   0.192)
ENST00000010299	0	[ 0.00, 1.51)	0	0.106504	1050	904.552	0.106504	0.106504	0.0124521669142684	0.0130941629827653	ENSG00000009780	[   0.000,   0.192)
ENST00000234549	0	[ 0.00, 1.51)	0	0.0682775	992	846.552	0.0682775	0.0682775	0.00798282530692708	0.00839439563824609	ENSG00000009780	[   0.000,   0.192)
ENST00000373949	1	[ 1.51, 2.40)	1.63965102374342	0.4078635	2273	2127.55	0.617538	0.198189	0.0722009150069809	0.0243664000168189	ENSG00000009780	[   0.192,   0.617)
ENST00000373954	0	[ 0.00, 1.51)	0	3.85028	3567	3421.55	3.85028	3.85028	0.450164587495957	0.473373712248195	ENSG00000009780	[   2.459,3242.300]
ENST00000419687	0	[ 0.00, 1.51)	0	0	1661	1515.55	0	0	0	0	ENSG00000009780	[   0.000,   0.192)
ENST00000446647	0	[ 0.00, 1.51)	0	2.1989	504	358.719	2.1989	2.1989	0.257089591262157	0.270344353102256	ENSG00000009780	[   0.617,   2.459)
ENST00000530324	0	[ 0.00, 1.51)	0	1.71155	1027	881.552	1.71155	1.71155	0.200109914013709	0.210426976011718	ENSG00000009780	[   0.617,   2.459)
ENST00000010338	0	[ 0.00, 1.51)	0	0	1767	1621.55	0	0	0	0	ENSG00000009790	[   0.000,   0.192)
ENST00000367023	1	[ 1.51, 2.40)	1.84360890593938	2.58496204064696	1065	919.552	4.04335	1.12657408129392	0.193483459290068	0.193483459290068	ENSG00000009790	[   2.459,3242.300]
ENST00000367024	0	[ 0.00, 1.51)	0	0	2331	2185.55	0	0	0	0	ENSG00000009790	[   0.000,   0.192)
ENST00000367025	1	[ 1.51, 2.40)	1.84360890593938	3.62319188836478	2243	2097.55	5.66733	1.57905377672956	0.27119458205161	0.27119458205161	ENSG00000009790	[   2.459,3242.300]
ENST00000367026	0	[ 0.00, 1.51)	0	0	2058	1912.55	0	0	0	0	ENSG00000009790	[   0.000,   0.192)
ENST00000400959	1	[ 1.51, 2.40)	1.84360890593938	0.209294755105741	1854	1708.55	0.327375	0.0912145102114821	0.0156656355460413	0.0156656355460413	ENSG00000009790	[   0.192,   0.617)
ENST00000460314	1	[ 1.51, 2.40)	1.84360890593938	1.06613581506525	2601	2455.55	1.66763	0.464641630130505	0.0797998741676816	0.0797998741676816	ENSG00000009790	[   0.617,   2.459)
ENST00000467830	1	[ 1.51, 2.40)	1.84360890593938	1.41391513184256	748	602.552	2.21162	0.616210263685126	0.105831028289685	0.105831028289685	ENSG00000009790	[   0.617,   2.459)
ENST00000468672	0	[ 0.00, 1.51)	0	0	570	424.639	0	0	0	0	ENSG00000009790	[   0.000,   0.192)
ENST00000471368	1	[ 1.51, 2.40)	1.84360890593938	0.232721063502349	551	405.68	0.364018	0.101424127004699	0.0174190861250824	0.0174190861250824	ENSG00000009790	[   0.192,   0.617)
ENST00000474496	1	[ 1.51, 2.40)	1.84360890593938	0.559147999903099	586	440.596	0.874609	0.243686999806198	0.0418520224185952	0.0418520224185952	ENSG00000009790	[   0.192,   0.617)
ENST00000476050	1	[ 1.51, 2.40)	1.84360890593938	0.905368034793574	3302	3156.55	1.41616	0.394576069587148	0.067766464864091	0.067766464864091	ENSG00000009790	[   0.617,   2.459)
ENST00000477431	1	[ 1.51, 2.40)	1.84360890593938	0.789991404159185	791	645.552	1.23569	0.34429280831837	0.0591305664387559	0.0591305664387559	ENSG00000009790	[   0.617,   2.459)
ENST00000478359	1	[ 1.51, 2.40)	1.84360890593938	0.204501833291223	1860	1714.55	0.319878	0.0891256665824467	0.015306887108657	0.015306887108657	ENSG00000009790	[   0.192,   0.617)
ENST00000479796	0	[ 0.00, 1.51)	0	0	540	394.68	0	0	0	0	ENSG00000009790	[   0.000,   0.192)
ENST00000480569	1	[ 1.51, 2.40)	1.84360890593938	0.238662828921067	467	321.787	0.373312	0.104013657842135	0.0178638250842726	0.0178638250842726	ENSG00000009790	[   0.192,   0.617)
ENST00000487271	1	[ 1.51, 2.40)	1.84360890593938	0.836757074524928	499	353.754	1.30884	0.364674149049855	0.062630959688677	0.062630959688677	ENSG00000009790	[   0.617,   2.459)
ENST00000488702	1	[ 1.51, 2.40)	1.84360890593938	0.69546912987928	566	420.639	1.08784	0.30309825975856	0.0520556089267828	0.0520556089267828	ENSG00000009790	[   0.617,   2.459)
ENST00000008440	0	[ 0.00, 1.51)	0	0.566469	1667	1521.55	0.566469	0.566469	0.10757743625427	0.10757743625427	ENSG00000010072	[   0.192,   0.617)
ENST00000295050	0	[ 0.00, 1.51)	0	4.14327	3468	3322.55	4.14327	4.14327	0.786843347666382	0.786843347666382	ENSG00000010072	[   2.459,3242.300]
ENST00000366644	0	[ 0.00, 1.51)	0	0.188573	795	649.552	0.188573	0.188573	0.0358116682232856	0.0358116682232856	ENSG00000010072	[   0.000,   0.192)
ENST00000391858	0	[ 0.00, 1.51)	0	0.221477	3559	3413.55	0.221477	0.221477	0.0420604266946415	0.0420604266946415	ENSG00000010072	[   0.192,   0.617)
ENST00000469904	0	[ 0.00, 1.51)	0	0	662	516.552	0	0	0	0	ENSG00000010072	[   0.000,   0.192)
ENST00000492437	0	[ 0.00, 1.51)	0	0.145897	603	457.552	0.145897	0.145897	0.0277071211614213	0.0277071211614213	ENSG00000010072	[   0.000,   0.192)
ENST00000361735	0	[ 0.00, 1.51)	0	9.59756	3327	3181.55	9.59756	9.59756	0.538810537209975	0.538810537209975	ENSG00000010165	[   2.459,3242.300]
ENST00000362019	0	[ 0.00, 1.51)	0	0.636332	3022	2876.55	0.636332	0.636332	0.0357239117821507	0.0357239117821507	ENSG00000010165	[   0.617,   2.459)
ENST00000367736	0	[ 0.00, 1.51)	0	0	2161	2015.55	0	0	0	0	ENSG00000010165	[   0.000,   0.192)
ENST00000367737	0	[ 0.00, 1.51)	0	1.27002	2865	2719.55	1.27002	1.27002	0.0712993884349161	0.0712993884349161	ENSG00000010165	[   0.617,   2.459)
ENST00000458517	0	[ 0.00, 1.51)	0	3.75673	2433	2287.55	3.75673	3.75673	0.210904199552056	0.210904199552056	ENSG00000010165	[   2.459,3242.300]
ENST00000466643	0	[ 0.00, 1.51)	0	0.834474	841	695.552	0.834474	0.834474	0.0468476763081197	0.0468476763081197	ENSG00000010165	[   0.617,   2.459)
ENST00000476386	0	[ 0.00, 1.51)	0	0.460959	283	143.76	0.460959	0.460959	0.0258784072641143	0.0258784072641143	ENSG00000010165	[   0.192,   0.617)
ENST00000478330	0	[ 0.00, 1.51)	0	1.25642	580	434.596	1.25642	1.25642	0.0705358794486679	0.0705358794486679	ENSG00000010165	[   0.617,   2.459)
ENST00000485629	0	[ 0.00, 1.51)	0	0	759	613.552	0	0	0	0	ENSG00000010165	[   0.000,   0.192)
ENST00000326197	1	[ 0.00, 1.51)	1.12770239198418	1.87746731082922	3275	3129.55	2.57603	1.17890462165844	0.136788048007373	0.136788048007373	ENSG00000010803	[   0.617,   2.459)
ENST00000337495	1	[ 0.00, 1.51)	1.12770239198418	2.06000077821787	3108	2962.55	2.82648	1.29352155643573	0.150087026133966	0.150087026133966	ENSG00000010803	[   0.617,   2.459)
ENST00000361191	1	[ 0.00, 1.51)	1.12770239198418	0.593056300858546	2906	2760.55	0.813719	0.372393601717093	0.0432087489806064	0.0432087489806064	ENSG00000010803	[   0.192,   0.617)
ENST00000361705	0	[ 0.00, 1.51)	0	0	3115	2969.55	0	0	0	0	ENSG00000010803	[   0.000,   0.192)
ENST00000372595	1	[ 0.00, 1.51)	1.12770239198418	0.110715348496744	3231	3085.55	0.15191	0.0695206969934873	0.00806647142028626	0.00806647142028626	ENSG00000010803	[   0.000,   0.192)
ENST00000372596	1	[ 0.00, 1.51)	1.12770239198418	2.16730523980154	3323	3177.55	2.97371	1.36090047960308	0.157904988000918	0.157904988000918	ENSG00000010803	[   0.617,   2.459)
ENST00000372597	1	[ 0.00, 1.51)	1.12770239198418	0.402970051187812	3252	3106.55	0.552906	0.253034102375624	0.0293594921144414	0.0293594921144414	ENSG00000010803	[   0.192,   0.617)
ENST00000397171	0	[ 0.00, 1.51)	0	0	3186	3040.55	0	0	0	0	ENSG00000010803	[   0.000,   0.192)
ENST00000397174	0	[ 0.00, 1.51)	0	0	3280	3134.55	0	0	0	0	ENSG00000010803	[   0.000,   0.192)
ENST00000402904	1	[ 0.00, 1.51)	1.12770239198418	0.986970738820949	3346	3200.55	1.3542	0.619741477641897	0.0719084694710793	0.0719084694710793	ENSG00000010803	[   0.617,   2.459)
ENST00000456518	1	[ 0.00, 1.51)	1.12770239198418	0.121845189105616	2640	2494.55	0.167181	0.0765093782112317	0.0088773665888676	0.0088773665888676	ENSG00000010803	[   0.000,   0.192)
ENST00000460215	1	[ 0.00, 1.51)	1.12770239198418	2.04183853422775	447	301.913	2.80156	1.2821170684555	0.148763765862795	0.148763765862795	ENSG00000010803	[   0.617,   2.459)
ENST00000472037	1	[ 0.00, 1.51)	1.12770239198418	0.171502017748422	735	589.552	0.235314	0.107690035496843	0.012495251502819	0.012495251502819	ENSG00000010803	[   0.000,   0.192)
ENST00000482530	1	[ 0.00, 1.51)	1.12770239198418	0.490242111555096	574	428.596	0.67265	0.307834223110192	0.0357179382585449	0.0357179382585449	ENSG00000010803	[   0.192,   0.617)
ENST00000488592	1	[ 0.00, 1.51)	1.12770239198418	0.754804493915164	363	219.337	1.03565	0.473958987830328	0.0549933587414882	0.0549933587414882	ENSG00000010803	[   0.617,   2.459)
ENST00000489421	1	[ 0.00, 1.51)	1.12770239198418	0.641490166202178	687	541.552	0.880174	0.402806332404356	0.0467375315376146	0.0467375315376146	ENSG00000010803	[   0.617,   2.459)
ENST00000498793	1	[ 0.00, 1.51)	1.12770239198418	1.3051671314231	583	437.596	1.79079	0.819544262846206	0.0950915433792011	0.0950915433792011	ENSG00000010803	[   0.617,   2.459)
ENST00000354841	1	[ 0.00, 1.51)	0.746665828078668	0.0117479239621832	2160	2014.55	0.0147219	0.00877394792436648	0.0200926270667349	0.0200926270667349	ENSG00000010932	[   0.000,   0.192)
ENST00000367750	1	[ 0.00, 1.51)	0.746665828078668	0.311508031261021	2155	2009.55	0.390366	0.232650062522042	0.532776235236828	0.532776235236828	ENSG00000010932	[   0.192,   0.617)
ENST00000402921	0	[ 0.00, 1.51)	0	0	1572	1426.55	0	0	0	0	ENSG00000010932	[   0.000,   0.192)
ENST00000433267	1	[ 0.00, 1.51)	0.746665828078668	0.120738229389563	757	611.552	0.151303	0.0901734587791265	0.206500163231526	0.206500163231526	ENSG00000010932	[   0.000,   0.192)
ENST00000459868	0	[ 0.00, 1.51)	0	0	512	366.719	0	0	0	0	ENSG00000010932	[   0.000,   0.192)
ENST00000469112	1	[ 0.00, 1.51)	0.746665828078668	0.063391261131694	3130	2984.55	0.0794387	0.047343822263388	0.108418897952454	0.108418897952454	ENSG00000010932	[   0.000,   0.192)
ENST00000469711	0	[ 0.00, 1.51)	0	0	396	251.403	0	0	0	0	ENSG00000010932	[   0.000,   0.192)
ENST00000472893	1	[ 0.00, 1.51)	0.746665828078668	0.0773028542555387	647	501.552	0.096872	0.0577337085110774	0.132212076512457	0.132212076512457	ENSG00000010932	[   0.000,   0.192)
ENST00000418390	0	[ 0.00, 1.51)	0	12.3081	5154	5008.55	12.3081	12.3081	0.977105139167681	0.977105139167681	ENSG00000011007	[   2.459,3242.300]
ENST00000487554	0	[ 0.00, 1.51)	0	0.288395	501	355.719	0.288395	0.288395	0.0228948608323188	0.0228948608323188	ENSG00000011007	[   0.192,   0.617)
ENST00000374501	1	  Inf	Inf	2.542685	1117	971.552	5.08537	0	0.102522300556419	0	ENSG00000011009	[   2.459,3242.300]
ENST00000374502	1	[ 2.40, 3.38)	3.10783844712387	3.19296496345645	1072	926.552	0.663756	5.72217392691291	0.013381482985137	0.115360423169026	ENSG00000011009	[   2.459,3242.300]
ENST00000374503	1	[ 3.38,32.14)	6.17875792073303	6.59758372137305	868	722.552	13.0155	0.179667442746099	0.2623956571286	0.003622139503206	ENSG00000011009	[   2.459,3242.300]
ENST00000374505	1	  Inf	Inf	14.8525301964825	907	761.552	0	29.7050603929649	0	0.598861268630231	ENSG00000011009	[   2.459,3242.300]
ENST00000374514	1	  Inf	Inf	10.54195	1810	1664.55	21.0839	0	0.425056570652967	0	ENSG00000011009	[   2.459,3242.300]
ENST00000400061	1	  Inf	Inf	4.353225	1548	1402.55	8.70645	0	0.17552415727458	0	ENSG00000011009	[   2.459,3242.300]
ENST00000420982	1	[ 0.00, 1.51)	1.2549703996313	0.278561476827366	614	468.552	0.392616	0.164506953654733	0.00791523439892454	0.0033165003423962	ENSG00000011009	[   0.192,   0.617)
ENST00000421070	1	  Inf	Inf	0.114639	429	284.088	0.229278	0	0.00462230044755339	0	ENSG00000011009	[   0.000,   0.192)
ENST00000472213	0	[ 0.00, 1.51)	0	0	822	676.552	0	0	0	0	ENSG00000011009	[   0.000,   0.192)
ENST00000492577	1	[ 3.38,32.14)	5.02192825324543	7.12843464186067	717	571.552	0.425704	13.8311652837213	0.00858229655581987	0.278839668355141	ENSG00000011009	[   2.459,3242.300]
ENST00000495365	0	[ 0.00, 1.51)	0	0	842	696.552	0	0	0	0	ENSG00000011009	[   0.000,   0.192)
ENST00000312413	1	[ 3.38,32.14)	4.00162455768217	1.0511466580118	5477	5331.55	1.97876	0.123533316023595	0.379847482048638	0.0237137495404602	ENSG00000011021	[   0.617,   2.459)
ENST00000346436	1	[ 2.40, 3.38)	3.07741228876413	1.22327010305005	5583	5437.55	2.1874	0.259140206100104	0.41989851332814	0.049745171109528	ENSG00000011021	[   0.617,   2.459)
ENST00000376487	1	  Inf	Inf	1.08600189671705	3014	2868.55	0	2.17200379343409	0	0.416943020849436	ENSG00000011021	[   0.617,   2.459)
ENST00000376490	1	[ 0.00, 1.51)	0.573548932859453	0.162045203787868	963	817.552	0.130252	0.193838407575737	0.0250034841172245	0.0372096823475112	ENSG00000011021	[   0.000,   0.192)
ENST00000376491	1	[ 2.40, 3.38)	2.5179375552853	1.05965171732477	927	781.552	0.315015	1.80428843464954	0.0604710296132687	0.346355504857137	ENSG00000011021	[   0.617,   2.459)
ENST00000376492	1	  Inf	Inf	0.0675530751656589	1062	916.552	0	0.135106150331318	0	0.025935298375061	ENSG00000011021	[   0.000,   0.192)
ENST00000376496	1	  Inf	Inf	0.0746007818580235	2922	2776.55	0	0.149201563716047	0	0.0286410874968465	ENSG00000011021	[   0.000,   0.192)
ENST00000376497	1	[ 0.00, 1.51)	0.102907218369423	0.386003064084782	814	668.552	0.399764	0.372242128169564	0.0767396494843698	0.0714564854240207	ENSG00000011021	[   0.192,   0.617)
ENST00000494028	1	  Inf	Inf	0.0990815	773	627.552	0.198163	0	0.0380398414083589	0	ENSG00000011021	[   0.000,   0.192)
ENST00000361405	0	[ 0.00, 1.51)	0	0	2249	2103.55	0	0	0	0	ENSG00000014914	[   0.000,   0.192)
ENST00000369140	0	[ 0.00, 1.51)	0	2.61894	2324	2178.55	2.61894	2.61894	0.171117303690464	0.205737586104789	ENSG00000014914	[   2.459,3242.300]
ENST00000406732	0	[ 0.00, 1.51)	0	1.4625e-08	2689	2543.55	1.4625e-08	1.4625e-08	9.55573845324076e-10	1.14890459376028e-09	ENSG00000014914	[   0.000,   0.192)
ENST00000439741	0	[ 0.00, 1.51)	0	1.68645	2856	2710.55	1.68645	1.68645	0.110189915312601	0.132483429206634	ENSG00000014914	[   0.617,   2.459)
ENST00000466496	0	[ 0.00, 1.51)	0	0.165603	1928	1782.55	0.165603	0.165603	0.0108202321714327	0.0130093707651613	ENSG00000014914	[   0.000,   0.192)
ENST00000479272	1	[ 1.51, 2.40)	2.0561696883956	0.23976045	554	408.68	0.386569	0.0929519	0.0252577932179886	0.00730207623307666	ENSG00000014914	[   0.192,   0.617)
ENST00000482025	1	[ 1.51, 2.40)	2.15108507448698	1.803907	2834	2688.55	2.94481	0.663004	0.192409122423849	0.0520839891474489	ENSG00000014914	[   0.617,   2.459)
ENST00000482343	0	[ 0.00, 1.51)	0	3.39614	2736	2590.55	3.39614	3.39614	0.221898294636507	0.266792536550635	ENSG00000014914	[   2.459,3242.300]
ENST00000490310	0	[ 0.00, 1.51)	0	1.85197	1067	921.552	1.85197	1.85197	0.121004724398279	0.145486279692733	ENSG00000014914	[   0.617,   2.459)
ENST00000492824	0	[ 0.00, 1.51)	0	0.0021276	3332	3186.55	0.0021276	0.0021276	0.00013901394279053	0.000167139105209188	ENSG00000014914	[   0.000,   0.192)
ENST00000493562	0	[ 0.00, 1.51)	0	0	620	474.552	0	0	0	0	ENSG00000014914	[   0.000,   0.192)
ENST00000495054	0	[ 0.00, 1.51)	0	2.25233	933	787.552	2.25233	2.25233	0.147163599250515	0.176937592045408	ENSG00000014914	[   0.617,   2.459)
ENST00000234701	0	[ 0.00, 1.51)	0	1.22545	3310	3164.55	1.22545	1.22545	0.00191863151761491	0.312259521055126	ENSG00000016490	[   0.617,   2.459)
ENST00000394711	1	[ 3.38,32.14)	7.88381726349162	320.092005	3118	2972.55	637.485	2.69901	0.998081368482385	0.687740478944874	ENSG00000016490	[   2.459,3242.300]
ENST00000263723	0	[ 0.00, 1.51)	0	5.28506	1604	1458.55	5.28506	5.28506	0.0107200214909143	0.0107200214909143	ENSG00000016602	[   2.459,3242.300]
ENST00000370563	0	[ 0.00, 1.51)	0	485.052	3211	3065.55	485.052	485.052	0.983861652320121	0.983861652320121	ENSG00000016602	[   2.459,3242.300]
ENST00000496322	0	[ 0.00, 1.51)	0	2.67128	482	336.754	2.67128	2.67128	0.00541832618896467	0.00541832618896467	ENSG00000016602	[   2.459,3242.300]
ENST00000361216	1	[ 3.38,32.14)	4.35008954681189	3.06313574933731	5421	5275.55	5.83992	0.286351498674629	0.703014625793671	0.0344712413331349	ENSG00000018625	[   2.459,3242.300]
ENST00000392233	0	[ 0.00, 1.51)	0	0	3338	3192.55	0	0	0	0	ENSG00000018625	[   0.000,   0.192)
ENST00000447527	1	  Inf	Inf	3.72455167919388	4413	4267.55	0	7.44910335838776	0	0.896729511704843	ENSG00000018625	[   2.459,3242.300]
ENST00000459972	1	[ 1.51, 2.40)	2.25218595038448	0.802542627159197	634	488.552	1.32662	0.278465254318393	0.159699664185537	0.0335218884096331	ENSG00000018625	[   0.617,   2.459)
ENST00000463989	1	[ 3.38,32.14)	6.05392325123149	0.491707317150415	444	298.943	0.968832	0.0145826343008293	0.116628834973242	0.00175547014275598	ENSG00000018625	[   0.192,   0.617)
ENST00000468587	1	  Inf	Inf	0.056782	641	495.552	0.113564	0	0.0136709326435349	0	ENSG00000018625	[   0.000,   0.192)
ENST00000472488	1	  Inf	Inf	0.029016	3114	2968.55	0.058032	0	0.00698594240401552	0	ENSG00000018625	[   0.000,   0.192)
ENST00000478587	1	  Inf	Inf	0.139232627159197	481	335.754	0	0.278465254318393	0	0.0335218884096331	ENSG00000018625	[   0.000,   0.192)
